id,line_text,speaker,word count
38408,That was fun.,michael,3
38410,Thanks. Today helped.,michael,3
38412,"Okay. Hey, you could transfer Holly back from Nashua.",michael,9
38423,"Go, go, go, go!",andy,4
38424,[performs magic-tricks while lip-syncing],michael,4
38426,"Hiya! Ha! [climbs on Phyllis' desk and starts kicking things off, bites off the head of a stuffed animal]",dwight,19
38429,"[song ends] Toby, how did we do?",andy,7
38431,Whoo! We did it! [everyone starts cheering],andy,7
38433,"Brocolli Rob, obviously, will be there.",andy,6
38435,"And JC. We call him Blorville, because he looks like a black Orville Redenbacher.",andy,14
38438,Hey!,andy,1
38440,Not at all.,andy,3
38444,"Am I angry that Gabe stole my girlfriend over the summer? No. I've been through anger-management, OK? So right now, I am sitting on a nice beach at Cape Cod, gazing out across the whitecaps. Oh, look, it's a humpback whale. How pretty. He's eating Gabe.",andy,46
38445,[goes to change thermostat as Dwight puts a locked cover over it] Hey. What are you doing?,pam,17
38446,"From now on, if you're hot, sit on an ice pack.",dwight,11
38448,"Like you'd ever be cold, Kevin. Stop asking me hypothetical questions, OK? I'm too busy.",dwight,15
38449,"Hey, Dwight, I don't know if you heard, but we're supposed to be drinking out of weird backpacks instead of cups, like regular people.  Oh, you did hear.",jim,29
38450,"[drinking from Camelback] Jim, you have one job to do. And you do it forgettably.  Those of us who are busy require hands-free hydration.",dwight,25
38451,"Dwight Schrute, star salesman, beet farmer, bed-and-breakfast proprietor, aspiring freelance bodyguard. Add to that list owner of this building. Then burn the list.",dwight,23
38459,"New guy sucks. Calls me the Nard-Man. I'm the Nard-Dog, okay? Nard-man is my father.",andy,15
38461,"That kid is the worst. Needs to be fired, Michael.",andy,10
38462,"He's not the worst, okay? He's not the worst. You know who's the worst? That intern we had a few years ago. That guy-remember? Eeeh! That face, how ugly he was? He was the worst. Good worker, though. [starts drinking coffee] Ah! It's not cappuccino.",michael,45
38465,"It's just coffee, guys! But, yeah, I'll look into it, okay?",michael,11
38466,"Wow, that's a lot of keys.",jim,6
38467,"The bigger the key chain, the more powerful the man.",dwight,10
38468,"That's right. The janitor said that. By the way, the raccoons are back.",jim,13
38469,Where?,dwight,1
38470,I think they run through these panels and then down under the map. I wouldn't know for sure cause I don't have a trained ear. That's why I have to use one of these. [pulls out stethoscope],jim,37
38471,Give me that.,dwight,3
38472,"Yep. Wait, and this. [hands Dwight a hammer]",jim,8
38473,Yes.,dwight,1
38474,Go get 'em.,jim,3
38475,"What happened to me this summer? Dwight bought the building, so actually, this has been the busiest summer of my life.",jim,21
38476,"[Jim quietly takes Dwight's keychain and starts adding keys to it, Pam giggles] Hey, what's so funny over here? Ha. Very nice. Give me my keys. [removes keys and throws them at Jim] Ha. Ha. Not. Funny. Jim.",dwight,38
38477,Sorry.,pam,1
38478,"Oh, no. Don't worry about it. I was just gonna put a couple keys on it every day until Christmas. Then his pants would have fallen down, which was a little gift to me, but...",jim,35
38479,It was really funny.,pam,4
38480,"Well, it would have been. So unprofessional, Mrs. Halpert.",jim,9
38481,I love you.,pam,3
38488,"Okay, rude. Luke, I want you to go to the supermarket for me.",michael,13
38490,To get some ice cream for everybody. It's national ice cream afternoon. Great.,michael,13
38491,"And another thing I did this summer, I hired my nephew.",michael,11
38493,Don't bother Luke.,michael,3
38494,Why is there a circle with a line through it?,pam,10
38495,"That means don't. Haven't you seen Ghostbusters, Pam?",michael,8
38497,"No, it... Yes, okay, right. [erases don't] All right, yep. My bad. I got it. Here we go. [writes 'Don't'  in front of symbol]",michael,25
38499,"Come on. Okay, um... [draws a circle around 'Don't' with a line through it] That's as clear as I can make it.",michael,22
38501,Because I don't want it getting back to Sabre that we're yelling at assistants. I think it would reflect poorly on us.,michael,22
38502,Who's gonna tell on us? Gabe?,dwight,6
38504,"Nope, it won't be Gabe but actually, there is somebody in the office that is very, very close to Luke.",michael,20
38505,How close?,dwight,2
38506,"Well, Dwight, he wiped his butt. Is that close enough for you?",michael,12
38507,Yes. Of course.,dwight,3
38509,"No. No, Toby. He's not. Yes he is. He's my nephew.",michael,11
38511,Luke is my nephew.,michael,4
38513,"Yes, exactly. That is a very nice way of putting it, Oscar. Mixing family and business is a beautiful thing.",michael,20
38515,Do you think they should have had open auditions for the band Hanson? What if no one named Hanson showed up? That wouldn't even make sense. Or what if they just hired the littlest kid and a 50-year-old guy who was a murderer? Really safe.,michael,45
38516,"Oh, man, so many points being made.",jim,7
38518,"God, when he needed help on Earth, who did he hire? Jesus Christ, his son.",michael,15
38520,Thank you.,michael,2
38521,But you're comparing you and Luke to God and Jesus.,jim,10
38522,"No! No. I'm just saying, why does God get to do something that I don't?",michael,15
38524,"Well, then, why aren't you bugging me to fire everybody who's bad? You just want me to fire Luke. That's reverse nepotism.  He should not be punished because he is related to me and bad at what he does!",michael,40
38529,Whoo! Whoo! Whoo!,michael,3
38531,Or enough for everyone?,pam,4
38534,"Clutch cream run, bro.",andy,4
38535,"Get whatever you want, on me.",pam,6
38536,You really think you can make it up to me with food?,jim,12
38537,I don't know. That usually works.,pam,6
38538,"I feel horrible for blowing Jim's prank. I don't know if you can tell, but he's mildly upset. And Dwight hasn't been messed with in a while, so he's become a monster. I need to make this right.",pam,38
38540,"Ok, you know what? Just -just back off! Back off!",michael,10
38542,"All right, those might be his. He might own an Ebay store.",michael,12
38543,"Yep. That's exactly what my first thought was. And then I remembered having a conversation with him where he was like, 'I don't own an Ebay store,' so...",jim,28
38544,"Ok, ok. You know what? This is disgusting. This is like a witch hunt. This is like the Blair Witch Hunt project.",michael,22
38548,I'm reconsidering sending them back anyway.,michael,6
38549,"You get that kid to open this car, or I'm gonna do it myself... by calling Tripple A.",andy,18
38550,Wait a minute.,michael,3
38552,"Don't-all right. Well, ok, you've just committed a felony.",michael,9
38555,"This kid's costing us sales, Michael.",andy,6
38557,"No, I know they fit. It's not about the fit.",michael,10
38559,Because Gabe tattled. I was perfectly happy to just hide it from you.,michael,13
38562,You don't have all the facts.,michael,6
38564,I love him.,michael,3
38566,No. No. He's my nephew.,michael,5
38568,"Well, this office is my pool. And my house is my house. And I just want my nephew to work in my pool.",michael,23
38570,I will cover his ass like moss on a Mississippi tree stump.,michael,12
38574,"Yeah, yeah. Like when he presses 'Doors closed' the doors open. Or he presses 'lobby' it goes to third floor, stuff like that. Can you do that?",pam,27
38576,Dwight is about to get so Pammed.,pam,7
38577,"Hey, did you SMS text message me?",dwight,7
38578,"Yeah, I wanted to show you something in the lobby. Come on.",pam,12
38579,"[as elevator doors won't shut] Okay, that's weird. Just hitting 'door closed.' What?",dwight,13
38580,There we go.,pam,3
38581,"Is this elevator going up? Hey, the elevator is disobeying us! [elevator stops between floors]  Okay, okay. We are stuck. We are stuck. Hank, Hank! Can you hear us? Oh, my God. Okay. Emergency protocol.",dwight,36
38582,Let's just calm down.,pam,4
38583,"Pam, try and pry open those front doors, immediately.",dwight,9
38584,I don't-,pam,2
38585,Use your talons! Pry 'em open! [starts to urinate in elevator corner],dwight,12
38586,"Ok, Dwi-Oh, my God!",pam,4
38587,"Well, don't look, freak!",dwight,4
38588,"Dwight, what are you doing!? We've only been in here for, like, two seconds!",pam,14
38589,I've got 56 ounces of fluid in my bladder! And we have to establish a pee corner!,dwight,17
38590,You've gotta be kidding me.,pam,5
38591,"Luke is going to use his laser pointer to point to account setup. You click on that first, then a whole new-Not, no, no, no! [Luke points laser at Oscar's forehead] Luke, come on. Come on. Not on Oscar's head. Alright. Luke, come on. Stop it!",michael,46
38593,Give me the pointer.,michael,4
38595,"No, just power it down. No, no, no, no, no. Not on Angela's boob. Come on. Come on. Luke, seriously.",michael,20
38597,Okay.,michael,1
38599,"All right. Okay. Good job. Okay, email accounts. So we're starting with account setup-",michael,14
38600,"Oh, my God, is it in my eyeball? I think he's burning my eye.",andy,14
38603,"Okay, can I have that?",michael,5
38605,"Ok, I am going to count down from five.",michael,9
38607,I'm not kidding.,michael,3
38609,"Give-okay. Alright, give it up.",michael,5
38611,"[bending Luke over desk, spanking him repeatedly] You are going to learn to be more professional, Luke!",michael,17
38613,"That's what you're going to do, Luke!",michael,7
38615,I had to do that.,michael,5
38617,All right. Are we good? [Luke runs out crying] You're okay. He's okay. There are many different schools of thought on capital punishment.,michael,23
38622,You follow him on Twitter?,jim,5
38625,"Yes, of course. What is this in reference to?",michael,9
38626,Pam?,jim,1
38627,"Oh, hey Jim. Some prankster switched the elevator buttons on Dwight.",pam,11
38628,I did not do this.,jim,5
38629,"I know. Yeah, and it was going really great at first. I got video.",pam,14
38630,This is impressive.,jim,3
38631,"Well, you know... they don't call me the Bart Simpson of Scranton for nothing.",pam,14
38632,Do they call you that?,jim,5
38633,They do call me that.,pam,5
38634,"Come on, give me your hand. I'll help you down.",jim,10
38635,"Nope. Scared of getting cut in half. Also, there's pee on the floor.",pam,13
38636,"Oh! Of course there is. Hey, Chinese tonight?",jim,8
38637,Yeah.,pam,1
38638,Great.,jim,1
38639,How ya doin'?,dwight,3
38640,Pretty good. You must be almost out of water.,jim,9
38641,Stop drinking the water! Stop!,pam,5
38642,"[Phyllis and Andy act out Luke getting spanked] No, no, no, no. It's the other hand. Right hand. Yeah.",andy,19
38644,[Dwight starts aggressively spanking Andy] Whoa! Whoa! Hey. Whoa. Dwight! Stop!,andy,11
38646,That's it? Really? That's nothing. All right. That's highway robbery.,michael,10
38648,I can do that.,michael,4
38650,"Okay. Wait, what?",michael,3
38652,Is there another option?,michael,4
38654,Wow. Late every day this week.,dwight,6
38655,We signed Cici up for this daycare. It's on the other side of town. The traffic...,pam,16
38656,Why didn't I think of this before? Did you know that there is a daycare center opening right here in this building?,dwight,22
38657,Is there really?,jim,3
38658,"Now that I own the building, I'm looking for new sources of revenue. And a daycare center... Ha ha ha [laughing maniacally] Well I guess it's not an evil idea. It's just a regular idea. But there is no good laugh for a regular idea.",dwight,45
38659,Welcome to the Sesame Avenue Daycare Center for infants and toddlers.,dwight,11
38660,Aaah!,jim,1
38662,You remember my cousin Mose.,dwight,5
38664,Were you painting in the dark?,pam,6
38665,Wait. Is this your place Dwight?,jim,6
38666,Oh no. I like to think of it as a kids place. Would you like a tour?,dwight,17
38667,I don't really think we need...,pam,6
38668,Oh... lets take the tour Pam.,jim,6
38669,Yeah.,pam,1
38670,Come on. Here is the language skills and cognitive development area. These are English... uh... letters. [pause] I see you found out magical toy box Jim.,dwight,26
38671,These are actually forks and knives from the break room.,jim,10
38672,"Jim! To you and me, maybe, but, come on! To a child's imagination that's Mr. Fork and Lieutenant Knife and... Ms. Fork.",dwight,22
38673,And a soy sauce packet.,pam,5
38674,Oh! That shouldn't have been in there. I'm embarrassed.,dwight,9
38675,Don't beat yourself up.,jim,4
38676,"We come fully equipped with a restroom. Feeding trough, play bucket, and room for a plant, in success.",dwight,18
38677,Who will be watching the children?,jim,6
38678,No one. The door locks from the outside. Escape is impossible.,dwight,11
38679,Prove it.,jim,2
38680,What?,dwight,1
38681,"Were going to head outside, give it a whirl. I just want to see how it works.",jim,17
38682,"Oh no, no, no.",dwight,4
38683,"But I'll tell you this, if this works out, I think we're looking real good.",jim,15
38684,"I promise you, that door locks! [Jim closes the door]",dwight,10
38686,This is the worst! You are the worst! I hate looking at your face! I wanna smash it!,michael,18
38687,"Ok, you know what? I made a mistake. I committed corporate punishment. My bad. It's over. It's done. But my punishment is ... um ... worse than hell.",michael,28
38689,I know what you want to ask me. 'Did your mom ever see you naked?',michael,15
38691,"So you can molest me? Oh, ok. I don't think so. We're going to leave the blinds open so every one can see what a big failure you are. That's the key.",michael,32
38692,"Boycott the Steamtown Mall! Everyone, you heard me! Cancel all of your business with the Steamtown Mall!",dwight,17
38694,"All of it! The mall, the stores, the kiosks!",dwight,9
38696,Did something happen Dwight?,jim,4
38697,"Yeah, something happened. Oh yeah, something happened, Jim.",dwight,8
38698,"Well, tell us what it is. I mean, it would help us to get some context so we can get on board.",andy,22
38699,You don't want to know.,dwight,5
38702,"[on phone] Look, I'm not going to tell you that we have lower prices. Is price something that is important to you? Ok, well let me know if anything changes.",pam,30
38703,Pam?,jim,1
38704,"I can't do this. I don't have this sales gene, or whatever it is. Tell me everything is going to be ok.",pam,22
38705,Everything is going to be ok.,jim,6
38706,Tell me I'm good at sales.,pam,6
38707,You're good... you're good at sales.,jim,6
38708,"The unfair thing about working in sales is that your salary is almost all commission. So, you suck at sales, you make almost no money. I guess that's fair.",pam,29
38709,Dwight?,andy,1
38710,What?,dwight,1
38711,Did you call all of my clients at the mall and cancel all my business while using the 'F' word?,andy,20
38712,Yes I did. And I'm going to do the same with all of your clients.,dwight,15
38714,"Oh yes I will! That mall is corrupt, ok! They're 'appearance'ists!",dwight,11
38715,"Ok, Dwight. We can't do that. So why don't you just tell us what happened?",jim,15
38716,"Yeah, what happened Dwight?",pam,4
38717,Ok.,jim,1
38719,So what happened?,pam,3
38720,"I went to the store and I pressed the buzzer, and they looked right at me, and then they looked away. And then I pressed the buzzer again, and they started taking pictures of me on their mobile phones. I guess I'm not the kind of guy that's good enough for precious heirlooms.",dwight,53
38724,"Wait, wait, wait. That's actually a really good idea Kelly.",jim,10
38727,"Dwight, how about this? Instead of boycotting, you and I, together, go down to that store and we teach those snobs a lesson.",jim,23
38728,"No, you and I... and I. I'm going to come with you.",andy,12
38729,Ok,dwight,1
38730,Alright.,jim,1
38731,Did you assume that I would automatically side with the rich snobby shop owner? [removes cuff link] How about now? [removes other cuff link] How about now? [removes tie clip] How about now?,andy,33
38733,One hour.,michael,2
38735,"One hour. We've done one hour. Let's just speed this up, ok? Keep it moving. I want to do all six hours today.",michael,23
38737,"No, no, no! I know my rights! All I had to do was sit here for six hours. Do my time.",michael,21
38739,"You know, do you have any idea how angry this is making me?",michael,13
38742,"Yes, I will. I will talk alright. Be careful what you wish for Toby.",michael,14
38743,"Apparently there is a famous Hollywood movie from the 1980's, Beautiful Girl...",dwight,12
38744,Pretty Woman.,andy,2
38745,"Apparently, it's one of the best revenge stories of all times, in which this sex worker, who is the antagonist... That can't be right. Andy? How does it...?",dwight,28
38746,"No, no. I want to hear you tell it.",jim,9
38747,"Ok, Um... The sex worker is denied service at a fancy store because she does not look wealthy. She later returns dressed in all the 'trappings' of extravagant wealth, but instead of going...",dwight,33
38748,"Julia Roberts goes into the store, and she's like,' I was in here yesterday and you wouldn't help me.' And the shop girl goes, 'ok'. And Julia Roberts goes,' You girls work on commission, right?' And the girl is like,'Yeah', and Julia Roberts goes...",andy,44
38750,I was telling that... I was telling that.,andy,8
38755,[hesitates] I am. I am the office administrator!,pam,8
38757,"Oh, we're not interested. We're not interested at all.",pam,9
38758,There are a few ways to get promoted. One is to wait for an opening and apply for it. That's the main way. But this could work.,pam,27
38759,"Toby, can I really tell you anything?",michael,7
38763,"A few months ago. I was talking to someone at corporate, who isn't there anymore, and I think the paperwork just got lost in the shuffle. Can you believe that?",pam,30
38765,"Thanks! Yeah, so I'm just going to take care of things around the office and get paid a reasonable salary. You believe that, right?",pam,24
38767,"I get paid $40,000 per year.",pam,6
38769,"Maybe $50,000.",pam,2
38771,"No, not $50,000, $41,000, I think. $41,500.",pam,7
38773,"Before me stands your coworker, Dwight Kurt Schrute. Dwight, show them all sides. Turn around. Now, today, we need your help turning Dwight into a gentleman.",jim,26
38774,A gentleman who is a rich snob who will go into shopping malls and drop huge amounts of cash on clothes.,andy,21
38776,"No, this is instead of the boycott. Yeah?",jim,8
38778,Agreed.,jim,1
38779,Really?,dwight,1
38781,Wait. Less matching to appear more rich?,dwight,7
38783,I liked them.,pam,3
38786,I can't see.,dwight,3
38788,"Wait, I see you every day. Can I say 'Good month?'",dwight,11
38790,"If someone offers you a cocktail, accept, but keep your wits about you.",andy,13
38792,Copy. Thank you.,dwight,3
38794,Please.,dwight,1
38795,[in a cockney accent] I think he's got it!,andy,9
38796,"And I was raised by wolves. I was 25 years old before I saw my first human being. Wait, is it a full moon tonight? [howls and growls like a werewolf]",michael,31
38798,"Yes, Yes. They are all fake stories. What sort of twisted mind would come up with weird stories like that? [pause] Three hours. We're half way done.",michael,27
38800,"Hey, do you have a second?",pam,6
38802,"Well, as I am sure you know, for the past few months, I've been the Office Administrator. Since right before you guys took over.",pam,24
38804,"And, I haven't gotten paid yet. I'm not blaming you.",pam,10
38806,I just think somebody lost the paperwork.,pam,7
38808,Yes. Absolutely. Right away.,pam,4
38810,[fanfare],andy,1
38811,"We present to you for your comments and approval, Dwight K. Shrute.",jim,12
38813,Wish us luck!,jim,3
38814,Thank you.,dwight,2
38818,This is plenty complicated.,michael,4
38820,I've played it once or twice with Jeff.,michael,8
38822,"Jeff was my mother's boyfriend, who she married.",michael,8
38824,"Yeah, Yeah. I guess I never thought about it that way, though.",michael,12
38829,What?,dwight,1
38831,Do you have your card?,dwight,5
38834,"I was afraid I would find him in the park, playing with another kid.",michael,14
38836,I guess that's why I thought he ran away in the first place. To find a kid he liked better.,michael,20
38838,Right. Why would a dog do that? That's silly.,michael,9
38840,"When I hear myself say it, it sounds ridiculous. But I've never said it out loud, so...",michael,17
38842,"Well, lets not get too... This isn't a counseling session... Ok. Son of a gun. Son of a bitch. Wow! Ok.",michael,21
38844,You. Bitch. God! You're very helpful aren't you? You try to help everybody. Do you want to play another game?,michael,20
38846,You are good. But you know what? You can't help people. You couldn't help your marriage. You lose. I don't need your help. Nobody needs your help. Nobody wants it! You can't help anybody. I don't need your help! Am I going to make you cry?,michael,46
38848,Ok.,michael,1
38850,You'll do. . . ok. Filled out. Good. Thank you doctor. Take two of these [giving Toby two middle fingers] and call me in the morning.,michael,26
38851,"Hey Michael, um... about three months ago, I was talking to... [Michael grabs form and signs it without reading.]",pam,19
38852,"There are a lot of one person departments here, so, there's a lot of department heads. But I'm off to a good start. Oh, man! If I could pull this off, it will be scam of all scams. And yet very helpful to everyone.",pam,44
38860,We can do that.,pam,4
38862,Easily.,pam,1
38864,But of course!,pam,3
38867,So weird that there is no paperwork.,pam,7
38869,"Although, like, unlikely things happen all the time. My best friend, in High School, she went to Australia, Canberra I think, and she met this guy who lived only two streets away in America.",pam,34
38871,Admit what?,pam,2
38873,Say it.,pam,2
38875,"Say that I'm lying or say that I have the job. Make a definitive statement, Gabe.",pam,16
38877,"Great. Well, Let me know if you need a new chair, or anything that an Office Administrator can handle.",pam,19
38879,Sure. Anything else?,pam,3
38881,I'll get it right away.,pam,5
38882,"The first lesson of watching World Poker Tour at 2:00 AM, you play the opponent. Not the cards.",pam,18
38883,Is that what you were here for? A crystal wizard? I like it.,jim,13
38884,It is a pewter wizard holding a crystal.,dwight,8
38885,"Wait a second. You know you can't buy that now, right? And I can come back and get it for you later. But I'm saying right now, we can't do that.",jim,31
38886,Because I'm here for one thing. Revenge.,dwight,7
38887,That's it.,jim,2
38889,Excuse me sir.,dwight,3
38891,"I was here yesterday, and you refused to wait on me.",dwight,11
38893,"You work on commission, don't you?",dwight,6
38894,"Stop, stop, stop.",jim,3
38896,Did you just say you remember him?,jim,7
38898,What does that mean?,jim,4
38900,Good Morning!,dwight,2
38902,What?,dwight,1
38904,It was beet juice! I am a beet farmer idi...,dwight,10
38906,Good sir. I happen to have been working a very long day. When I came to you fine establishment. You are such a... I'm gonna... Ok. Listen. You can't treat... Thank you! Good morning sir!,dwight,35
38907,Lets just go.,jim,3
38908,You made a big mistake. Huge!,dwight,6
38909,There it is. Alright.,jim,4
38910,Aaah!,dwight,1
38911,That's pretty good.,jim,3
38912,After you.,andy,2
38913,[re-entering the store] I'll take the wizard!,dwight,7
38915,You forged them! You forged the forms!,michael,7
38917,Yes.,michael,1
38919,"Yes, but you had me so worked up that I made a mistake.",michael,13
38923,Yes! [as other costumed actors come in and join Andy in song],jim,12
38925,No.,andy,1
38927,Steven Sondheim.,andy,2
38930,We're the cast of Sweeney Todd: The Demon Barber of Fleet Street. We open in a couple weeks at the Loose Screw Playhouse here in Scranton and today just doing a wee bit of viral marketing.,andy,36
38931,[cheers loudly after cast finishes singing song] That was amazing! That was awesome! I auditioned for this. When did the cast list go up?,michael,24
38932,Like a month ago.,andy,4
38933,Really? They didn't call me. Who am I playing? ...Andy?,michael,10
38934,Two comps. For my lady and her Gabe. It's closing night. Tomorrow we have to give the theater over to the Scranton's Miss Fitness pageant.,andy,25
38936,What? That's awful. Everyone's gonna miss that guy.,andy,8
38937,"Gabe is not coming, which is huge because my plan is to make Erin fall back in love with me tonight. Women cannot resist a man singing show tunes. It's so powerful, even a lot of men can't resist a man singing show tunes.",andy,44
38939,Everyone.,andy,1
38941,"What kind of terrible rumor monger is Gabe? He is woefully misinformed, all right? Excuse me, clink, clink, clink, clink, everybody. You're all coming to my show tonight, right?",andy,29
38942,"Andy, what time's the show?",michael,5
38943,8pm sharp.,andy,2
38944,How long is it?,michael,4
38945,Hour forty-five.,andy,2
38946,"Nope, can't make it.",michael,4
38947,"They say that no one can take your pride, but the people who cast Andy's play, they took mine.",michael,19
38948,"Jim, Pam, you guys are in, right?",andy,7
38949,"Oh, we wanted to, but our sitter just fell through. I'm really sorry.",pam,13
38950,Dwight?,andy,1
38951,"Uh, no, thank you. Last time I went to the theater, a man dressed as a cat sat on my lap.",dwight,21
38952,It would mean so much to me if you came to my show tonight.,andy,14
38953,"I can't Andy, it's too hard. That's-I put everything I had into that audition. Do you understand that?",michael,18
38954,"If it makes you feel any better, no one who auditioned for the part of Sweeney Todd got that part. They had to bring in a ringer.",andy,27
38955,Wow.,michael,1
38956,This guy's like world-class. You should not feel bad. I'm asking you thespian to thespian. Will you please be the bigger man and come to my show?,andy,27
38957,"I wish I could, Andy, but I can't. I have plans that night. I'm going to see a friend in a play called Sweeney Todd. You're that friend. I'm going to see your play.",michael,34
38958,Noishe!,andy,1
38959,And scene.,michael,2
38961,"Please, waste of time. You know what? Let's just knock this out right now. Disrobe.",dwight,15
38962,Angela? Don't like her anymore. Not attracted to her anymore. Just contractually obligated to make a baby with her.,dwight,19
38963,Give me the punch card.,dwight,5
38965,That is not in the contract.,dwight,6
38967,"Alright, fine. I'll go to your little show, but I'm not wearing a cape.",dwight,14
38970,"Hey, how are those salads?",andy,5
38971,It's my own fault-,jim,4
38972,"My parents used to scramble to find babysitters so they could take my younger brother to do stuff. I understand how hard it can be. I just-tonight, if you could...",andy,30
38973,We'll keep looking.,pam,3
38974,Yes!,andy,1
38975,Really?,jim,1
38976,"I mean, who knows? Maybe I have a niece my family never told me about.",pam,15
38977,"Oh my gosh, that would be amazing.",andy,7
38978,Yeah.,pam,1
38979,For a lot of reasons.,jim,5
38980,"Yeah, I know. Neiche!",andy,4
38981,"Oh, hey guys.",michael,3
38983,"I did, because I am being the bigger man, and balloons are bigger than flowers.",michael,15
38985,Yes.,michael,1
38987,Nope.,michael,1
38988,Guys?,andy,1
38990,"You all made it, thank you so much.",andy,8
38991,"You should actually thank Erin, she's the one who agreed to babysit.",jim,12
38992,She's babysitting?,andy,2
38994,"I understand. This is, like, huge opportunity for her.",andy,9
38995,[trying to stuff balloons below the seats] This is ridiculous. You'd think they'd discourage people from bringing in balloons.,michael,19
38997,"No, Darryl. This guy's a world-class actor. He doesn't daylight as your plumber.",michael,13
38999,Are you kidding me?,michael,4
39001,"All right, I'm sorry. God.",michael,5
39004,[whispering to man sitting beside him] I work with that guy.,dwight,11
39006,Too bad I'm not gonna explain anything that you miss.,dwight,10
39008,[whispering to man sitting beside him] His name's Andy. He's a terrible salesman.,dwight,13
39011,Hello.,michael,1
39013,Okay.,michael,1
39015,Okay.,michael,1
39017,Yes.,michael,1
39019,Good.,michael,1
39021,You enjoy the second act.,michael,5
39023,"Thank you. You, too. [steals a bottle of wine from the bar]",michael,12
39025,Why are you dressed like a seed catalogue model?,dwight,9
39027,Let's go.,dwight,2
39029,Everything's fine.,jim,2
39030,We can relax.,pam,3
39031,We can relax. Let's get our Sweeney on.,jim,8
39033,Just checking my e-mails. See if I got any last-minute 'break a legs' or 'I still love you' type texts. Doesn't look like I got anything.  Maybe on my Facebook wall.,andy,32
39035,Mr. Todd! Mr. Todd! I found her!,andy,7
39037,That monster of a judge has locked her-[cell phone chiming]. Locked her away. [phone continues ringing],andy,16
39039,How is that funny?,michael,4
39041,"Oh, it appears the bird was in mine own pocket this whole time. He's gone to sleep now, I've closed his beak. [Michael laughs]",andy,24
39045,A madhouse.,andy,2
39047,"Yes, a madhouse.",andy,3
39049,"Do you think... [bottle rolling] so you think... [bottle rolling, clanking]",andy,11
39051,Sounds like Cece.,pam,3
39052,"Okay, I think everybody just needs to relax.",jim,8
39053,"[sees Erin holding Cece] Oh, my God! Go, go!",pam,9
39054,"Oh, my God.",jim,3
39055,[excited] That's really irresponsible of Erin. She's a terrible babysitter.,andy,10
39057,"Okay, this was pretty simple-",jim,5
39058,Why are you here?,pam,4
39059,"[overlapping with Pam] Really, all you had to do was play with her for, like, 30 minutes and then put her to bed.",jim,23
39060,"What possible explanation could you have for possibly being here? I don't... you know, babies shouldn't have ice cream, by the way.",pam,22
39062,"Well, the car seat was to take her to the hospital, or...",jim,12
39064,You know what? It doesn't matter. It doesn't matter.,pam,9
39066,"No, we're good. Thank you, though.",jim,6
39068,Okay.,pam,1
39069,"Alright, well, we're never leaving the house again.",jim,8
39070,Not together!,pam,2
39071,[during curtain call for Sweeney Todd] Boo! Boo!,michael,8
39073,All that singing got in the way of some perfectly good murders.,dwight,12
39075,"Mmm! Fruit is so much better when it's dried. I've already eaten, like, 30 apricots.",michael,15
39082,"Yeah, good job. Well done.",michael,5
39084,"Hmm? No, there were a lot of people booing you. I wasn't one of em.",michael,15
39086,"Get your eyes checked, chucklehead.",michael,5
39090,"Well, he was getting a lot of applause, and I just didn't think it was indicative of how people were really feeling.",michael,22
39092,That would never happen.,michael,4
39094,Okay. I appreciate the feedback.,michael,5
39096,I don't like that at all.,michael,6
39097,Are you ready?,andy,3
39099,[pretends to slit her throat] Ah! Blood everywhere.,andy,8
39101,"Yeah, me, too.",andy,3
39103,Okay.,andy,1
39104,"All right, let's do this.",dwight,5
39106,"It's okay, I smell.",dwight,4
39108,"No, no, no. Contractually we're obligated to have sex.",dwight,9
39110,"I will tell. I will tell the mediator. What-what are you... [Angela reaches into his pocket] Ok. Oh, was that in the way? Get rid of it. [Angela pulls out hole-punch and punches the card]",dwight,35
39112,Good night.,dwight,2
39113,"These would have been your seats. Best seats in the house. Lots of people think it would be the front row, but actually, right here, this is where the speakers converge, and the sound just, like, nails you right here.",andy,40
39115,Awesome.,andy,1
39117,See you later.,andy,3
39119,[attempting to move car seat] It's like The Hurt Locker!,jim,10
39120,This night was a disaster.,pam,5
39121,"No, it was not a disaster. It was weird, but it wasn't a disaster. I think we have, like, a gift bottle of Irish cream.",jim,25
39122,Yeah?,pam,1
39123,We could put that in orange juice.,jim,7
39124,Get it.,pam,2
39125,Yeah?,jim,1
39126,Let's get our juice on.,pam,5
39127,Yeah!,jim,1
39129,"Hey, what's going on here? Post-show blues?",michael,7
39130,"Yeah, I guess you could say that.",andy,7
39131,"Yeah, I get those every day after work.",michael,8
39134,It was like amateur hour.,andy,5
39136,"Oscar. Enough with the sass, please. God! What is wrong with you? Andy, listen to me. Look me in the eye. I thought that you were awesome.",michael,27
39137,Stop just saying that.,andy,4
39139,Thank you. That feels good.,andy,5
39140,I did not say that to make you feel good. I just said it. Total integrity.,michael,16
39142,"Thanks, but I feel like a loner right now.",andy,9
39144,"Come on, Andy, seriously.",michael,4
39146,"Okay, all right, all right, all right.",andy,7
39147,[sings Macy Gray's 'I Try' and everyone joins in],andy,9
39150,"No, that was- I'm just getting into the first act.",michael,10
39151,"[driving past a line of Mexican men looking for work] Hola, hola. Necesito une bueno worker. Tu esporte! Come on! [man walks away] Que? QUE?",dwight,25
